playlist_id,owner_id,owner_group,dau,users,n_tracks,n_artists,n_albums,genre,mood,nlp_tokens,estimated_revenue_usd,topic_num_by_LDA
5frfaQIYd5GlS4b6R9UQwm,b1349fa77a2c4ef02a7f376ac1440a08,non-spotify,32,877,98,3,8,religious,empowering,"moen, praise, worship, songs",5.418,1
2wRbsuCYp1AAWv6EYQK6u8,bb25e2b1bcaf0ac3e1bba8c4584adb1d,non-spotify,71,2524,382,298,312,dance & house,aggressive,"sick, beats, dubstep, trap, house, music, bass, moombahton, twonk, party, electro, house, drop, turn, weekend, pregame, workout, mysteryland, tomorrowworld, mad, decent, electric, zoo, edc, electric, dai",5.404,2
7br5n6xGRXy6L1mendZDUm,fb4d570e5fe74e6e7da40aa6cbb58a7d,non-spotify,82,3348,153,1,1,pop,yearning,"songs, sing, shower",5.404,1
0ShvTMNLKSCfbcw5ri3i30,223b3ce6a47271d87e4d8c2b0cb1e3b6,non-spotify,61,2483,441,68,40,soundtrack,romantic,"hayao, miyazaki, studio, ghibli, films",5.397,0
53Jk4NJsBr5PETv5p1dh4b,15ea737b22f54ec416ded61beb4c1355,non-spotify,81,2472,33,1,1,rock,empowering,"eagles, best, eagles",5.39,3
0LqjAibgbS9ep32zZrDcAN,spotify,spotify,90,8976,68,66,67,pop,energizing,welcome,5.383,0
2Bvlkog2Zv2JyILSse0uB9,spotify,spotify,96,9691,86,36,38,soundtrack,peaceful,targeted,5.334,0
1sLXv5gh0WPDRj3kIo13To,spotify,spotify,93,18477,36,34,34,rap,sensual,"time, unwind",5.32,0
6uLOWSwIODOhSIWiFS9lzu,ca7ca5b7c32bdae2e9110620a5592fc9,non-spotify,35,1119,492,47,106,pop,peaceful,"modern, study, music",5.306,2
5rAoiqWDwfsfg36Ggj0hZn,df07c012308a27d42b0cba694dde1ca0,non-spotify,74,1448,78,26,21,rap,defiant,"run, tour, setlist, beyoncu00e9, jay, z",5.299,0
41VvNdmxy0sOgZ93k6Z0Za,2deedd061f26521c8fe5e3c72b5a2b28,non-spotify,36,1287,81,21,26,latin,empowering,"musica, instrumental, cristiana",5.285,0
56A7zyGNPW3bDhfHuGB7Ml,9ac44f4d4b232a8a890a9df7525f8e05,non-spotify,75,2211,69,18,18,latin,lively,"jerardo, ortiz",5.271,0
0p73T9Qe6ZvjQ51QmfRygd,ed12225da16acd005e389f8a5355ed40,non-spotify,82,3031,209,162,149,rap,defiant,"nigga, made",5.264,0
1y0LvVp2ww6nwA0lR0zkyy,e60d19313a8df36c7e6cf59e259e0d66,non-spotify,101,2165,170,1,1,rock,excited,"movie, dirty, breakfast, pretty, top, ghostbusters",5.264,0
0pwX3QYS0czUSPFKLNU5dj,b8ce637a21d6cc72ed2f3299d86ef46b,non-spotify,133,13427,45,44,45,country & folk,upbeat,"truck, playlist",5.264,2
0ysa7FPjyJpNBqgBOaGJZz,61516ee651113c13ef0ef591453bbbc3,non-spotify,78,1612,279,220,210,pop,excited,"getting, ready",5.257,0
3hn10UdMrXytvyLzXDVAQA,spotify,spotify,98,15575,45,41,39,electronica,sensual,"take, walk, chill, side",5.236,2
1IKDP8o4UvpfLh0SJX2e1b,spotify,spotify,96,8035,63,60,62,indie rock,yearning,"new, bohemian",5.236,0
5fEtIAGuKeRvGj4kPD13Cm,7c4bfe2a75265fee51eb50c1b8385280,non-spotify,67,1403,12,1,1,other,other,"banda, ms",5.229,0
2qR6aoInmfZYQolGXPutz1,91bb5e5043ad234c7934265e10570463,non-spotify,110,507,50,50,50,metal,aggressive,"best, metal, new, millennium",5.229,3
1GzCMraEJycYtSY99880ds,f26771f646a110819ec082c34e50fe35,non-spotify,78,3416,191,168,169,rap,energizing,"pool, party, top, hits, dance, mix, clean",5.222,4
27TjC75p7qx6br0wEIBuiq,4fc26f2da19572e55f4470bc5e27d4e0,non-spotify,80,2385,504,181,190,pop,energizing,"throwback, late, early",5.194,0
7cC3KmBDYzphNEVVwOWyAA,3b9cf388345af96fd1a04218b585502f,non-spotify,89,4431,80,22,23,blues,yearning,"whiskey, soaked, blues, licks, rock",5.18,3
4NcaOmQgQ7z8Xk7ckkU8at,a19ebea5b5c28f3eff7f45167f7f3b1c,non-spotify,77,2630,90,83,82,dance & house,excited,"edm, vocal, mixes, radio, house, party, electronic, dance, tomorrowland, tomorrowworld, edc, electric, zoo, ultra, music, festival",5.166,2
0T9jQrlM59LLWqcRmQmGhQ,7c4a35343a1b02c4a89b143a2b50d94b,non-spotify,50,1768,353,257,316,pop,empowering,"love, songs",5.166,1
4OiT17ivsV8BI5Kuai7nHI,f51ba2d719b159998e8e6c37e08aff7c,non-spotify,82,1695,54,27,27,dance & house,brooding,"kcrw, top",5.159,0
0gj4xjLYaDLBJvj9ajCleN,81c6f0a68cdd9b59a85a92a67bb74558,non-spotify,2,3,2421,608,681,rock,yearning,"hulen, modern, tracks",5.152,1
0NTaLRNMOhxjkCpmErRIMZ,a1e86572b6c4bc51823ba180a17c5750,non-spotify,53,2359,379,90,131,latin,romantic,"mariachi, gallitos, mexican, cafe, tx",5.131,0
0kAkbGMXX6U6Ex2RNwXS1Y,6f56a33fa8d5040322833f7afc6ac37f,non-spotify,99,3976,403,292,308,pop,empowering,"best, playlist, ever",5.124,3
1t87DF4KAj9Vuz9QILyCQP,9728cb8ebb733ef586e19d67b27899eb,non-spotify,56,1648,188,110,109,alternative,yearning,"acoustic, rock",5.124,3
1xCxugRlz8SQJCA3dQTMJ5,c0b13d3508c02f4854000476fd5fe39a,non-spotify,84,1885,138,112,105,traditional,fiery,other,5.103,0
33JyvBqcoGY6sJjuOqbTFV,0e7b41903bfbbaf50de0c4f20c79c32b,non-spotify,61,1614,152,105,121,religious,brooding,"hipster, worship",5.103,0
657AKzzTbOogyI8g6nDNsJ,f35c15d2f59945057306b69f641386a0,non-spotify,32,934,652,1,315,latin,excited,"pop, mexico",5.075,4
2VXzNf29ONv9WBWEcbgKPh,c4c5df55ee10312de10f1ec93b2562d5,non-spotify,60,2031,62,37,44,punk,urgent,"pop, punk",5.061,4
4SMLjT26oIoBXRFK0IJIXd,272f59f8be2cbe37ff49abe377595b1f,non-spotify,80,3974,129,115,124,rock,upbeat,wake,5.061,0
2UhtPEF6v8mdVGZ21lEtGm,2f19dbda59d674bec42f75a584bfb27a,non-spotify,147,9580,72,18,20,metal,aggressive,"thrash, metal, best, big",5.047,3
0mTBFcYmqhlRWKBuu2h8mb,69e9141f4ac114662fde5a8d5dd43034,non-spotify,46,1458,177,136,150,pop,cool,"beach, hawaii",5.047,0
4pa6M5tESYzpakBgO9k9My,25d82499f86a741fcf08a801c227efc8,non-spotify,47,1137,362,297,292,dance & house,excited,"edc, vegas, beyond, wonderland, edm, party, freaknight",5.047,2
0j5QVb4XjAerx6kIPk8AQT,96f8789a66a531304e6075e019fadae3,non-spotify,70,1183,40,10,10,soundtrack,brooding,"zero, hero",5.026,0
3Hnul68TLksDwPB5FQygn2,2ba74ef99b23941b3aba6f74fe565d09,non-spotify,79,2832,174,85,82,dance & house,excited,"bikini, series, motivation, mix",5.019,4
5Zmi1L2g2uUbGJNgq5VHXM,a4198cfe8c963425d974edae61e790e0,non-spotify,48,1467,351,77,143,punk,defiant,screamo,5.012,0
6Z7VOgOE8Wv2C5FJ8t4pyR,4d9573439ee865a4955b1a874e4f1d87,non-spotify,5,13,155,6,9,other,other,"new, songs",5.012,1
3boqgAG5PaspdpcJPXtQha,ae6a6e677314aaabe7f2cc716bfc2895,non-spotify,94,6680,66,58,60,pop,brooding,"pretty, little, liars, playlist",4.991,2
7b4pfQ7kDf6xDFq8JQlZdS,787a3a69e938c776e84d03bc9d10dc0b,non-spotify,53,2046,786,567,683,indie rock,yearning,"indie, pop, electro",4.991,4
5vnAlb0iIO25rH3IC1IWxO,760e84275ae9e25751cc910581e3bdde,non-spotify,105,3355,596,210,149,pop,fiery,"old, school, hindi, bollywood, jams",4.984,4
0bbioo7mssGeYg3vbNyTMx,49235067daf08f138b5aef2a5a31867d,non-spotify,1,22,1019,47,68,religious,empowering,"new, gym, list",4.977,0
0OoKAz58NsCIkCzEZmWE8Q,spotify,spotify,114,5563,23,21,23,country & folk,empowering,"country, grace, god",4.963,0
1M161uJj99QtSolirbs3YP,37e440a71a0429ed0ef220fb8e9e8bf6,non-spotify,55,1659,163,133,129,latin,energizing,"zona, regueton",4.956,0
1wfcK7kHrUDHh1DxS6AkMk,05080e2a09a947a1940f18f43302c762,non-spotify,3,5,12183,1320,1663,rock,rowdy,other,4.956,0
4taowRkj38cKfmmwzbMU5f,b9fbbf27c3dc64c0f717ef6f87cee76d,non-spotify,84,5261,102,39,12,soundtrack,romantic,"new, breaking, dawn",4.942,0
0UnYo0I4qEdwDVBkMKCBGE,71822f115abfd60a62ad08d2fc4168b4,non-spotify,63,1131,96,63,76,country & folk,upbeat,"party, country",4.935,0
4bMcvBB9aQ60xzoaOTw6iS,7bde2c2df962ce9eea77f258eae0c047,non-spotify,71,1501,270,200,166,rap,defiant,fuckwithmeyouknowigotit,4.928,0
3ZHtg63uio1c4M7ON0WYkr,167983a8d2c820f631a1dcef2ea81227,non-spotify,36,1016,132,22,19,latin,romantic,"grupo, brindis",4.921,0
0DIwi1dMI59NItQtiNcevy,dfe1bab91bb6238a8b76ed6bae59f7c2,non-spotify,59,2035,72,52,55,r&b,sensual,essentials,4.907,0
5zr2uJF8RQBU61UYOWcD9o,db4c77ebff2a7b83f726eb8352abae62,non-spotify,103,3297,64,59,63,rap,defiant,"random, awesome, feel, good, happy, fun, time, playlist",4.879,2
1I5svaKX7v2Z1svukfl82F,d2f82cec36270430bd4a59fe0626b61e,non-spotify,85,1676,12,1,1,alternative,empowering,vessel,4.879,0
3kcDhrpt3aZ8t8qvEiq3YC,c4d4cbf4c11b7bc47736ef77b27e7edd,non-spotify,120,6051,941,193,352,metal,aggressive,rammstein,4.837,0
5n4tuV6MnyAkesbyd5EnCn,fb35c44426e355faa9b54d09910454ed,non-spotify,38,1193,179,129,142,indie rock,empowering,"monsters, men",4.823,0
3ZnAhxwSsw6Gd6Lsb9IxkW,31324ceab0113ff95f2549a552015cf7,non-spotify,2,4,14,2,1,rap,energizing,"double, barrel, target, pratice",4.809,0
0RC6Tn16t0rJiDnfrl6C2x,fe4995f13ac5d546a816b321119b80fb,non-spotify,47,1360,72,56,37,rap,defiant,"korean, hip",4.802,0
588rONRknunC0Slquv8jps,c83a13ef8c0bdc6d11fcfa4839d95fc5,non-spotify,55,2023,790,298,426,reggae,cool,"hawaiian, reggae, island, music, jawaiian",4.795,2
3WSBJIcsTqmrvPuDUj6ri9,4e774ab56365399b7a3e79fcdcdaaf99,non-spotify,91,2878,16,4,6,indie rock,melancholy,other,4.767,0
2BlryiiSelOLgGtBbI7OIl,95946c496db9ccb10c1e03a4808ec6c4,non-spotify,14,701,725,63,31,new age,tender,"relaxing, spa, music, sound, therapy, relaxation, sounds, baby, study, yoga",4.746,3
3itHqXTEuaJaf8eojFj1yh,7f656e59afcca29c67131e0d30c87de9,non-spotify,81,3631,117,108,101,rock,upbeat,other,4.732,0
11g31hjbq7HMEpo106cNCi,367de62d09c557622a5ea4e1ad001723,non-spotify,35,1647,692,58,30,classical,somber,"music, reading, medieval, fantasy",4.725,2
6zuZasWHHFwJMEYMLFs1Sn,0eb4cea8eb3dc86197d3e5b11a8a3bc8,non-spotify,50,1935,697,208,326,punk,defiant,other,4.704,0
7rou0tT4Sxob3USqgb4HJ9,cb305f632c793f009882083e9e75f5b0,non-spotify,84,6357,74,41,58,religious,empowering,"inspirational, hits",4.697,0
3U2zbslVRDfOxINKoZDBh2,ea45117ef3e13e306cab70e7a1790ef6,non-spotify,108,3466,17,1,1,rap,defiant,"krazy, life",4.697,0
6LSDA1Xy1BpUjQqB7hwMsd,2217a8b649819666261e2d2adf8072a6,non-spotify,74,2696,54,28,15,latin,excited,"wisin, yandel",4.69,0
5eSkP3BowOOvQVmR2v1O4m,699d4ace434301f998f3eb1428e6b7b3,non-spotify,52,1891,130,91,104,country & folk,upbeat,"todays, best, country",4.683,3
2FyL5QKsxteiYnC5K3UHxq,b350376b1c0c17feb87d207c58f2354c,non-spotify,39,1537,1734,245,334,latin,sophisticated,"musica, romantica, espau00f1ol",4.683,0
2xcpcnD8kvAd4u2NPeBlH6,3903e02a5e347751cf5dc1a97478ce7f,non-spotify,45,1885,287,136,177,pop,romantic,covers,4.655,0
7cOErZS9uibzhvMMbqEQOP,6987037f34b5cee787a1a5e8de9b2689,non-spotify,51,2464,148,138,141,alternative,excited,"digster, vaults, classic, hits",4.655,0
0z85a1up5eIL81l76BUSKs,02f9c530b72b6e81b9b818df5e0fec44,non-spotify,43,2539,387,52,25,soundtrack,romantic,thumos,4.655,0
41x4Fbkk23uNYVoBUqARtu,852e2e8b6776b66fdb7d59c0c9042aec,non-spotify,49,1437,584,463,531,indie rock,brooding,"best, becomes",4.634,3
5krSpkEKSLmFZDnUPTZZGy,f061ad4e20b94a18207fec9addf23e97,non-spotify,92,3219,178,153,153,rap,defiant,"mix, sept",4.634,4
37JFQZKi3pHIsCfmUDcuCx,0d39d9e691b6a1866fe10758e1932f42,non-spotify,29,1112,187,133,148,latin,yearning,"pop, latino",4.627,4
7isOe8jhvWHAiOXGXCUTal,bdad81b67e32305c4d7878a9b8d75c2b,non-spotify,138,5502,41,34,30,latin,energizing,"farruko, passion, whine",4.62,0
5BJNWyCmsiGYgx4IEkH9vW,spotify,spotify,126,4873,45,32,33,pop,urgent,cappella,4.62,0
4vTBqfT6SC2YedKzGCbrbD,cc45bd1339ab53c96796b599b47cb0ef,non-spotify,25,1221,1785,902,925,pop,empowering,"soft, rock, easy, listening, variety, today",4.613,3
5i63L6W0LnCeZJ6uASNqH8,a3bbaf4920154b2f618bf08f51019023,non-spotify,5,14,113,6,9,other,other,songs,4.585,1
6vBhr02ZjJGHZQQKWCKjfC,bbbee0179b5ca505e87d5d3f962676e8,non-spotify,96,3142,29,24,28,rock,excited,"dazed, confused, full, movie, order",4.585,0
7muv7uTTp0sXy1Ja4LENQg,8b0fd837b2055016aedbb9ae8732bc90,non-spotify,57,1302,264,91,115,metal,urgent,"breaking, metal",4.578,0
70qINiV8IFN1cqz0bpeq0a,7c4b161a7afbf8332051fbc895d7411b,non-spotify,56,1944,65,6,5,indie rock,yearning,"arctic, bastille",4.571,0
17NAkNquO617FPhnuhl4Wn,b6d6e1431594927cebe2e9d352b426db,non-spotify,66,1882,29,7,12,latin,rowdy,"rock, urbano, mexicano",4.557,3
5vaXbq8JvOJyT99JVmp7DB,717003f332fd08c5df15f1f2717ed142,non-spotify,52,824,352,1,1,dance & house,excited,"bpm, xm",4.55,0
7kFktoNt87OLAXwAbc8vqh,bb4a1ff2c5e45f65d48b0c859987e900,non-spotify,65,2054,120,9,8,metal,urgent,"linkin, park",4.543,0
0emr9KnkrXtFwA0EU11jJt,3e820043196b3feb9f7dfab1b3c3897d,non-spotify,17,977,239,196,213,pop,excited,"gym, playlist",4.536,2
1EsRiUFQ0OBlQ8FP9Oz746,ccb23083241a0c326d053c9be154049f,non-spotify,40,1498,1445,827,818,r&b,sensual,"quiet, storm, best, old, skool, slow",4.529,3
5AvDhDzG5OlgyTUuP9bln9,61296a1c6131b415e26fdc138a997596,non-spotify,57,745,390,115,104,country & folk,energizing,"nigerian, playlist",4.522,2
0Y120QiPJPtSssDjApQgYq,spotify,spotify,87,12154,40,40,40,indie rock,urgent,"rock, roll, wake",4.501,3
69XUQwXvpE4AC7WP4DClmt,9db1e200051b2bca1ef05faac7db9f50,non-spotify,35,1258,85,42,57,r&b,cool,"green, bill, withers, otis",4.494,0
3pCaM023L6AyObwVw4MKe3,spotify,spotify,115,25789,77,76,77,indie rock,yearning,"skipping, school",4.473,0
4AXr9d3wE9JGTwebe5EwLB,dce1e3f49a81a0db3773fb096676135f,non-spotify,43,1587,196,59,29,r&b,sophisticated,"amy, adele, dido, alicia, joss, duffy, lana, corrine, jem, yuna",4.466,0
0MWIAiGVgxcvORwkMTrYy2,63acc025e294a44a8877c62356085f00,non-spotify,2,9,155,6,9,other,other,songs,4.459,1
22JWCFDOS8ZOgvdo43fgpx,46556b177c24cd4a8046c560de0e0f94,non-spotify,16,802,192,20,22,traditional,peaceful,"native, american, sleep, music",4.452,2
5HPQ8MliOVvkyadgZW8nIc,bfc7ca7134e5de5d035351f7721a5dac,non-spotify,51,1641,326,157,25,latin,romantic,"cardenales, nuevo, leon",4.452,0
6PXc1aPwOjeo9fT6ynnMEP,f9bd9f782bd7ba900c77bc6f685585b3,non-spotify,56,1490,436,155,215,latin,lively,"narco, corridos, progresivos",4.445,0
2YRe7HRKNRvXdJBp9nXFza,64f2d62e204c32d19d20034722c15189,non-spotify,47,1663,222,192,193,pop,excited,"played, streamed, top, played, avicii",4.438,0
3vPbH7DlZWPD9ZhqtELnyz,b163402d6b26afe2b4af86faf7040035,non-spotify,54,1645,168,9,35,alternative,rowdy,"jack, weather",4.431,0
1gLitjHLS7uoTUyjjOghjC,3ef4a97be4ff25e20833ca9804640786,non-spotify,39,1517,75,44,45,country & folk,upbeat,"zac, georgia, line",4.41,0
2lnRKrlDI0AzLEPASYigI8,1a68619c7fe52614a313de85b56b6271,non-spotify,117,9220,131,123,130,dance & house,excited,"epic, mix",4.403,4
0gA5mtyRODkBFyf42AlXo7,7cc7e3c341fdb1b7b74f87c6c00a5323,non-spotify,170,23425,32,27,31,pop,excited,"summer, jams",4.403,4
0zynJJ6HplN7kA59WuM6hL,de01a9a34b1585d95e953266048d4fd6,non-spotify,32,674,328,1,45,spoken & audio,other,"polo, polo",4.396,0
3ThTDKey012uTmCsxCvFUA,d68bc15ae5b49b574f68225a5d63006d,non-spotify,48,1008,558,228,227,rap,defiant,"hip, hop",4.396,0
29eUkEoQ7iycrEtplulVgP,spotify,spotify,133,20157,42,42,42,dance & house,energizing,technologic,4.396,0
4vouIEnT76VjVFQL6Bxziu,8bb0de6235ee861e97aa5f9227403d90,non-spotify,17,328,306,52,10,latin,tender,"bosa, nova, songs, relaxing, bossa, lounge",4.389,1
1hsBSfBCkox427UHFOPDix,213a74f1ddc3434ab23cc5ad5aafa352,non-spotify,34,245,60,53,59,pop,yearning,"autumn, acoustic",4.389,3
68bXT1MZWZvLOJc0FZrgf7,e60d19313a8df36c7e6cf59e259e0d66,non-spotify,82,8896,81,79,74,dance & house,excited,"dancefloor, hits, new, music, steve, angello, dillon, francis, calvin, harris, kaskade, probz, cedric, gervais, pregame, summer, jams, party, electric, zoo, festival, dance, remix",4.375,0
17HYiAIcwlDEg5RgVkm4L7,15995d14ff3d1bb6a5998db1bfa95568,non-spotify,41,1028,507,42,46,electronica,sensual,vaporwave,4.368,0
2X8xtgNR285fRPWpiXQEP0,88639f4648ab0d510201ba9b3d1cdb03,non-spotify,29,1473,112,32,35,soundtrack,romantic,"video, game, soundtracks",4.368,1
17Ce01bx7SPdRMRCBBGJbj,24ca433a658be4e2569048303ff96134,non-spotify,71,2473,42,8,10,latin,lively,"best, carlos, vives",4.368,3
5GeMY8rl1vXj5J5MrjJpXO,c2a86fb7c4b83b11fcb95bea0878c98e,non-spotify,2,14,327,8,26,jazz,peaceful,other,4.354,0
3dQDuNoC3JQbzYbEQsivYx,spotify,spotify,72,8869,66,62,63,pop,empowering,other,4.354,0
7hitlMxpoZyroKwkDUN7W0,80d8ea87cb6a092caede80fdbfc05c6d,non-spotify,78,4421,54,51,49,pop,urgent,"summer, road",4.347,0
5WubMdSv2vl43SZZcHilOX,ee750164d2f29817cd57ced888d9d379,non-spotify,153,5783,214,101,101,dance & house,excited,dance,4.347,4
55UVG32oJPhoXZ6wJ2WqFn,814b0d2376b2ed269069cc5de1b5c37d,non-spotify,67,3539,53,44,50,indie rock,brooding,buzzbands,4.333,0
0SuN1ucKWWjryCvnazLeLe,e363e74a243d88073e376f63e82d56ff,non-spotify,43,897,204,91,111,reggae,cool,"rebelution, many, positive, vibes",4.333,0
1Y2gfU5m1CnNAx9O37tqiF,444d5963817d912e0fe6920342f492cb,non-spotify,70,2183,510,219,230,pop,energizing,"throwback, thursday",4.326,0
7fIZXnMU37UiIQfPOaWxli,c6b9aa2494a4536dd81ca0fac662770f,non-spotify,36,1292,362,46,47,pop,tender,"lds, piano, hymns",4.326,0
7dFMtfCPiTOZK7u2YqJbgk,cc774fbfe475053f305e8c08eddb5c14,non-spotify,19,933,766,49,35,new age,tender,"asian, zen, spa, music, meditation, zen, spa, asian, zen, spa, music, relaxation, sound, restful, sleep, spa, relaxation",4.326,2
5tp28JDGBuHNU2X4SWp4PW,2c91c2f455eca224632b5bf9f51b09d8,non-spotify,43,2276,117,54,74,indie rock,empowering,folking,4.319,2
2uSUuNrfeMSxMKmx1HUs9C,250fae190e14bff268ccc4e851b4e4af,non-spotify,59,2161,98,59,73,rock,urgent,"stevie, foghat",4.305,0
0GNgc2cNhDjTWPPPcbaHuk,7972a86d534ea1be47cd393b064f1374,non-spotify,100,3537,62,57,54,dance & house,energizing,"jock, jams",4.305,4
4k7EN6GXph2P1mpPnBcNKQ,ec2f748a843f52536896260c8f035f5e,non-spotify,86,3535,51,12,11,alternative,yearning,live,4.298,0
33pwNw5XVYFecDx2QJ40Yi,3f67acd5633947804e0b460b32d64b34,non-spotify,1,14,1,1,1,pop,cool,game,4.298,0
08nk17pF5G9eoYgXtcOxdE,40c86ff1f71fc1493756786e5bd9830c,non-spotify,79,2817,61,52,50,country & folk,upbeat,"lets, take, back, roads",4.291,0
4u3WgCmI9FJM7yMr6rGdf7,7ff0a9544a53b63ca4db82f543cef4ff,non-spotify,57,1615,141,127,139,dance & house,excited,"edm, tremor, dimitri, vegas, like, mike",4.256,2
0AVqRLmNY2bMvgFnOh5yjU,2761529186d81708d54ac6ef504f298b,non-spotify,58,1702,62,34,41,latin,lively,"javier, rosas",4.249,0
2hXCJzDsMr7Q2GF3Tvci7Y,8f127d412e9d9213e8be59f08a2641cd,non-spotify,142,9277,14,14,14,pop,yearning,"u, actually",4.249,0
5vI53T6Fv00t3UxfwYjpEZ,cf6d23653f937a29ac9705c638d397b5,non-spotify,54,626,122,122,122,indie rock,defiant,"acl, fest, lineup",4.249,0
74C7YBGJteIowLsjo4EJ1x,7b5be1bbeff45b9650f95a3cb6592c4e,non-spotify,61,2279,60,47,56,country & folk,upbeat,"luke, bryan, play",4.235,0
3LNqOl5rIF1zfO8NAhswjq,21abb76b39d0ba6f0f61f391f8d22c13,non-spotify,34,865,73,23,42,pop,empowering,"opm, love, songs",4.235,1
1mMSMMJFIPtWW693FDeLVI,fbe0d170f66d24dfafc99e5d32b7d768,non-spotify,49,2167,50,7,1,jazz,lively,"best, big, band, swing, jazz",4.228,3
4bD2umdseNhuj7slkn5VFq,677d492fc9eaeb916f5ed356d7c97c2a,non-spotify,93,3682,68,62,59,pop,energizing,"pop, danthology",4.228,4
2XlSOUNKaD0geV3u9kHKQL,504c0e3e6ff66efdbc95bfa09938455f,non-spotify,127,6170,54,51,51,indie rock,sentimental,"spoonful, depression",4.228,0
7mBBtaaIhJtmKpSUCwn9T0,c2faac6e5de297197f82c9b1b9c3b4e5,non-spotify,108,3098,45,19,21,rap,energizing,other,4.221,0
54ejujDcMMl8zOCJDt0BOw,f83632e3e186dd124cc1113964ef1849,non-spotify,89,4422,45,39,41,pop,energizing,fuck,4.221,0
0f2KoEG16CH6wzm8nY9sXQ,52c9c4e80b12d920892f773d75fb04cb,non-spotify,105,5023,95,88,95,rap,defiant,"naughty, box",4.2,0
5yGuoOwRQF3o8NVRRlvCj7,77510a083598ce75d702e1cebc36da16,non-spotify,85,3005,98,72,74,rap,defiant,"hiphop, gangsta, rap",4.2,0
07JBian6AARMjUevchCrL2,28bc9ebe6ee53578e1b4824185f871e4,non-spotify,39,1058,40,16,15,latin,romantic,"grupo, bronco",4.193,0
1YbSH5Led9X17LktqaZevR,5f9af49f072b065d8b25f032756f497a,non-spotify,20,651,322,273,289,electronica,sensual,"chill, lounge, jazzy, acid, minimalist",4.179,2
5SvFaprOXDg4PBP8DNKGr1,733c0a84a8a41d3f4327c1b51c21b64a,non-spotify,127,4520,11,10,2,latin,lively,"juliu00f3n, u00e1lvarez, norteu00f1o, banda, asu00ed",4.172,0
6GpQpgzeRsBMA2rLzPH43W,09647935414d809dd12fe1550a705a1a,non-spotify,40,1547,64,13,34,latin,romantic,"cuisillos, vs, banda, machos, pequeu00f1os, musical",4.165,2
75O5MxKXj5s2VWUQjcri4x,7bb9a0a8b98ee9d61183231409bae97c,non-spotify,58,1435,104,97,95,rap,defiant,"bass, boosted",4.158,0
5PTtargqXka1jD3fBzxngJ,6d19d46f5ec7572e19b8a051d64cdd87,non-spotify,63,1745,22,9,5,pop,yearning,"begin, ost",4.151,0
0qpFsuB1ALdNiR9SYwuqrw,924232c40dfa212e6d06d9c067806357,non-spotify,1,5,34,17,14,dance & house,excited,sleepy,4.151,0
5xhrm13LCPsNZfaSxZQLZZ,6f7ad104aaf58526dd51ed21b554fb49,non-spotify,71,3452,20,5,3,rock,brooding,"imagine, dragons, demons",4.151,0
0Ixu10G9SXyyWBZsyEZpmA,de2a5c4b5af558b116f8995f596333e3,non-spotify,22,789,2886,1425,1245,dance & house,sensual,"chillout, lounge, ambient, deep, house",4.137,2
51KgWoWIwH8dRB3zNYEcPm,ee45380827a21adcaba956b31f8f2b92,non-spotify,61,2487,66,49,56,latin,excited,mejor,4.137,0
4rdXr0vIG6RkCUNNW4mTkg,f52864d70d526b70901b2bdc3b8b7f4b,non-spotify,65,1185,402,115,13,dance & house,excited,"stream, music",4.13,2
4Gr5Hco4a7bolTI6G962hq,dffa94f8a57eac2e2174b7a2d080b0ef,non-spotify,56,2319,41,2,2,dance & house,defiant,logic,4.13,0
3x31yIrOajhpWNSqNlAdXd,e60d19313a8df36c7e6cf59e259e0d66,non-spotify,79,7907,77,68,58,alternative,energizing,"shape, retro, michael, cyndi, wind, toni, whitney",4.13,0
22IhUzzK8OpBNB2if1w8wt,11a6393c094c9e956fb53402d5dbec60,non-spotify,25,953,563,408,395,r&b,upbeat,"classic, lost, soul, hits",4.13,0
1NDsqluONu9BzTu3VPxRyX,eb37278b66ab27fed6d678fe68926044,non-spotify,39,1010,118,50,43,country & folk,upbeat,"sam, hunt, new",4.123,0
1fRrfztnJRIo2tC0EIBBrT,d3e42e0d7d57945bbef094a907b7e804,non-spotify,40,719,440,270,346,alternative,urgent,"rocksmith, dlc",4.109,0
23n8YSSIVGoY14H59aUgLI,164f887ace36032fa9b189d9a5640f6c,non-spotify,144,5481,128,95,101,alternative,yearning,thinkin,4.109,0
3c1Dqsl781ocSlLznUbYe2,c814a761935b237eda0c43e32097b695,non-spotify,31,972,540,257,300,country & folk,rowdy,"best, country",4.102,3
1AETyHx6yuae20OofpDlTX,0d1290a31858a6bf150dd3e05443019f,non-spotify,83,3313,162,119,122,electronica,sensual,"ambient, chill",4.081,2
6Eyc4qnnEM2QNd5uswK96E,550e2386c833f53a5fa51114d011fa7e,non-spotify,30,1218,236,102,120,country & folk,gritty,"country, hits",4.074,0
7qxhiNbKkFUD35BCxclfSS,17d002762f08d4d1c7fcfe9c9e1ccd09,non-spotify,64,2547,94,3,7,latin,empowering,"panda, desprecio",4.074,0
50YAboe3w3xV2vCcePECFA,2de97f2709e1e11624adbcd69f69b960,non-spotify,40,1205,138,66,20,latin,lively,"uracanes, norte",4.06,0
1K1SH1SG2CGJ1AISXzkc0d,e60d19313a8df36c7e6cf59e259e0d66,non-spotify,89,5581,84,69,66,pop,excited,"ultimate, make, sweat, workout, playlist",4.046,2
1Lt9vP1d3CXqy7JpGc56TA,5d1675097f41cc434379c25ca74cde17,non-spotify,82,1560,24,24,24,dance & house,aggressive,"forza, horizon, bass, arena",4.046,0
